IncidentNum,ReportedDateTime,ReportedYear,ReportedMonth,Location,WeaponUsed,ALD,NSP,POLICE,TRACT,WARD,ZIP,RoughX,RoughY,Arson,AssaultOffense,Burglary,CriminalDamage,Homicide,LockedVehicle,Robbery,SexOffense,Theft,VehicleTheft
C2410240063,2024-10-24 12:00:00,2024,10,2240 W LAYTON AV,HANDGUN,13,,6,21400,295,53221,2550825.34105459,356439.668575209,0,1,0,1,0,0,0,0,0,0
C2410240061,2024-10-24 11:30:00,2024,10,9324 W LARAMIE RD,HANDGUN,9,18,4,201,1,53224,2526259.80195636,438294.34242424,0,1,0,0,0,0,0,0,0,0
C2410240050,2024-10-24 10:30:00,2024,10,310 E WARD ST,,14,17,6,186600,236,53207,2559714.01319503,372774.145090111,0,0,0,0,0,0,0,0,0,1
C2410240078,2024-10-24 10:05:00,2024,10,5310 W CAPITOL DR,FIREARM,2,,7,3600,67,53216,2539368.29146155,404070.327737451,0,1,0,0,0,0,0,0,0,0
C2410240039,2024-10-24 09:55:51,2024,10,2710 W HOWARD AVE MKE,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
C2410240046,2024-10-24 07:56:00,2024,10,2127 N 14TH ST,LETHAL CUTTING INSTRUMENT,15,10,3,185500,140,53205,2553168.51613845,392674.722803459,0,1,0,0,0,0,0,0,0,0
C2410240023,2024-10-24 04:51:00,2024,10,2438 N PIERCE ST,PERSONAL WEAPON,6,7,5,10700,135,53212,2560410.91506139,394430.379365176,0,1,0,0,0,0,0,0,0,0
C2410240018,2024-10-24 04:00:00,2024,10,816 W GREENFIELD AV,LETHAL CUTTING INSTRUMENT,12,16,2,16500,231,53204,2555762.99042853,377596.32442734,0,1,0,0,0,0,0,0,0,0
C2410230167,2024-10-23 22:25:00,2024,10,2471 N RICHARDS ST,PERSONAL WEAPON,6,6,5,8100,135,53212,2558971.17742589,394751.282892123,0,1,0,1,0,0,0,0,0,0
C2410230166,2024-10-23 22:20:00,2024,10,3337 N 29TH ST,"OTHER,LETHAL CUTTING INSTRUMENT",7,4,5,6300,103,53216,2547748.13905036,400342.832516622,0,1,0,0,0,0,0,0,0,0
C2410250087,2024-10-23 22:00:00,2024,10,807 W ATKINSON AV,,6,4,5,4500,114,53206,2555290.78664385,401632.352020901,0,0,0,0,0,0,0,0,1,0
C2410230164,2024-10-23 21:40:00,2024,10,3233 S 27TH ST,,13,,6,20100,272,53215,2548968.72103758,365906.527387716,0,0,0,0,0,0,0,0,0,1
C2410230151,2024-10-23 21:00:00,2024,10,902 S 24TH ST,PERSONAL WEAPON,8,15,2,15900,306,53204,2549889.27725984,379138.738621991,0,1,0,0,0,0,0,0,0,0
P2C24100258,2024-10-23 20:45:00,2024,10,3565 S 27TH ST,,13,,6,20200,271,53221,2548991.54601146,364045.155637432,0,0,0,0,0,0,0,0,1,0
C2410230159,2024-10-23 20:27:00,2024,10,4209 N 68TH ST,FIREARM,2,,7,3500,71,53216,2534862.96775465,404995.922694862,0,1,0,0,0,0,0,0,0,0
C2410230145,2024-10-23 19:15:00,2024,10,1401 W GREENFIELD AV,NONE,12,16,2,16400,227,53204,2553765.84789857,377440.45855587,0,1,0,0,0,0,0,0,0,0
C2410230139,2024-10-23 18:30:00,2024,10,5230 N LOVERS LANE RD,"BLUNT OBJECT,PERSONAL WEAPON",5,,4,400,34,53225,2519152.78762146,411466.043499071,0,1,0,0,0,0,0,0,0,0
P2C24100257,2024-10-23 16:05:00,2024,10,3149 N 93RD ST,,5,,7,5500,79,53222,2526625.09664917,398466.33920322,0,0,0,0,0,0,0,0,1,0
P2C24100294,2024-10-23 16:00:00,2024,10,2559 S BURRELL ST,,14,,6,17900,310,53207,2559496.27134977,370714.534294445,0,0,0,0,0,0,0,0,1,0
C2410230107,2024-10-23 16:00:00,2024,10,2848 N 19TH ST,LETHAL CUTTING INSTRUMENT,15,10,5,8600,330,53206,2551274.89957591,396977.584025063,0,1,0,0,0,0,0,0,0,0
C2410230111,2024-10-23 14:00:00,2024,10,9133 N JOYCE AV,,9,,4,101,3,53224,2528638.9064407,437834.828561831,0,1,0,0,0,0,0,0,0,0
C2410230115,2024-10-23 13:00:00,2024,10,1214 N 21ST ST,OTHER,15,12,3,186100,189,53205,2550894.53902672,388137.332534291,0,1,0,0,0,0,0,0,0,0
P2C24100261,2024-10-23 13:00:00,2024,10,732 N JEFFERSON ST,,4,,1,14400,141,53202,2559965.20525365,385854.164469,0,0,0,0,0,1,0,0,0,0
C2410230077,2024-10-23 12:47:00,2024,10,2828 N 46TH ST,,7,5,7,6100,157,53210,2542097.04618323,396736.661239278,0,0,1,0,0,0,0,0,0,0
C2410230091,2024-10-23 12:10:00,2024,10,2209 W SILVER SPRING DR,,,,4,,,53209,2550163.29666615,414636.278296303,0,0,1,0,0,0,0,0,0,0
C2410230144,2024-10-23 12:00:00,2024,10,427 E STEWART ST,,14,,2,18000,236,53207,2561348.75785912,373593.0447364,0,0,0,0,0,1,0,0,0,0
C2410230070,2024-10-23 11:48:00,2024,10,6330 W BOBOLINK AV,PERSONAL WEAPON,9,2,4,1200,24,53218,2536507.61628826,416428.854966514,0,1,0,0,0,0,0,0,0,0
C2410230058,2024-10-23 11:15:00,2024,10,1500 N 27TH ST,PERSONAL WEAPON,15,12,3,186100,168,53205,2548531.14256815,389471.278824262,0,1,0,1,0,0,0,0,0,0
C2410230037,2024-10-23 09:01:00,2024,10,2735 N 51ST ST,PERSONAL WEAPON,7,5,7,6000,324,53210,2540428.1370499,396091.28330262,0,1,0,0,0,0,0,0,0,0
C2410230057,2024-10-23 07:00:00,2024,10,2534 N 28TH ST,PERSONAL WEAPON,15,8,3,8800,147,53210,2548147.76482182,394934.728395116,0,1,0,0,0,0,0,0,0,0
C2410230088,2024-10-23 06:30:00,2024,10,1428 W MADISON ST,,12,16,2,16400,227,53204,2553403.30411925,378062.077786766,0,0,1,0,0,0,0,0,0,0
C2410230019,2024-10-23 04:41:00,2024,10,2965 N HOLTON ST,,6,,5,7100,331,53212,2559685.24187183,397855.077054128,0,0,0,0,0,0,0,0,0,1
C2410230060,2024-10-23 01:30:00,2024,10,503 N PLANKINTON AV,,4,,1,186300,183,53203,2558262.9578539,384563.746173553,0,0,0,0,0,0,0,0,0,1
C2410230004,2024-10-23 00:10:00,2024,10,6800 W SILVER SPRING DR,HANDGUN,2,2,4,1300,29,53218,2534985.85858683,414438.187858228,0,0,0,0,0,0,1,0,0,0
C2410230006,2024-10-22 23:30:00,2024,10,3821 S 76TH ST,PERSONAL WEAPON,11,,6,19700,266,53220,2533099.84548424,361727.870607056,0,1,0,0,0,0,0,0,0,0
C2410230005,2024-10-22 22:30:00,2024,10,2150 S 13TH ST,,12,17,2,17500,245,53215,2554116.10265521,373261.999269478,0,0,0,0,0,0,0,0,0,1
C2410240118,2024-10-22 21:30:00,2024,10,2615 S GREELEY ST,PERSONAL WEAPON,14,,6,17900,310,53207,2559304.31286413,370279.854985353,0,1,0,0,0,0,0,0,0,0
C2410220194,2024-10-22 21:05:00,2024,10,3461 S 80TH ST,,11,,6,19600,260,53219,2531762.61759726,364045.950663719,0,0,0,0,0,0,0,0,0,1
C2410230041,2024-10-22 21:00:00,2024,10,2329 E OKLAHOMA AV,,14,,6,20800,287,53207,2567041.21787954,367148.751835827,0,0,0,0,0,0,0,0,0,1
C2410220192,2024-10-22 21:00:00,2024,10,2054 S 12TH ST,"PERSONAL WEAPON,BLUNT OBJECT",12,16,2,16800,233,53204,2554436.94314174,373944.479875591,0,1,0,0,0,0,0,0,0,0
P2C24100269,2024-10-22 20:00:00,2024,10,3139 N FRATNEY ST,,6,,5,7100,119,53212,2560662.75471464,399082.370429128,0,0,1,0,0,0,0,0,0,0
C2410220173,2024-10-22 19:20:00,2024,10,4750 N 42ND ST,PERSONAL WEAPON,7,1,7,2600,61,53209,2543425.59358078,408884.969356202,0,1,0,0,0,0,0,0,0,0
C2410220161,2024-10-22 18:30:00,2024,10,4240 W DERBY PL,PERSONAL WEAPON,7,1,7,2600,61,53209,2543071.09630893,408898.750063241,0,1,0,0,0,0,0,0,0,0
C2410220154,2024-10-22 18:30:00,2024,10,3526 W MITCHELL ST,,8,15,2,17100,212,53215,2545962.52894888,375653.230285447,0,0,0,0,0,0,0,0,0,1
P2C24100242,2024-10-22 18:00:00,2024,10,2244 N PROSPECT AV,,3,,1,187000,131,53202,2565474.62848298,393269.6635755,0,0,0,0,0,0,0,0,1,0
C2410220159,2024-10-22 17:39:00,2024,10,,NONE,14,,6,20300,277,53215,2553811.50801533,364891.433924615,0,0,0,0,0,0,0,1,0,0
C2410220174,2024-10-22 17:30:00,2024,10,3016 S KINNICKINNIC AV,,14,,6,18200,239,53207,2565955.00888876,367963.582701527,0,0,0,0,0,0,0,0,0,1
P2C24100244,2024-10-22 17:05:00,2024,10,6801 W BROWN DEER RD,,9,,4,101,4,53223,2534878.80415902,435685.723266423,0,0,0,0,0,0,0,0,1,0
C2410220144,2024-10-22 16:40:00,2024,10,9009 W VILLARD AV,PERSONAL WEAPON,2,,4,1600,37,53225,2527655.20442832,411566.93975652,0,1,0,0,0,0,0,0,0,0
C2410220131,2024-10-22 14:49:00,2024,10,5131 N 39TH ST,PERSONAL WEAPON,1,2,7,2500,51,53209,2544334.82692345,411408.973089356,0,1,0,0,0,0,0,0,0,0
C2410230031,2024-10-22 12:47:00,2024,10,5100 W LISBON AV,MOTOR VEHICLE,15,5,3,9200,154,53210,2540457.03446231,394162.075084649,0,1,0,0,0,0,0,0,0,0
C2410230010,2024-10-22 10:30:00,2024,10,1900 W NATIONAL AV,,8,15,2,15800,222,53204,2551669.24903121,379595.610096671,0,0,0,0,0,0,0,0,0,1
C2410220058,2024-10-22 09:45:00,2024,10,6912 W SILVER SPRING DR,PERSONAL WEAPON,2,2,4,1300,29,53218,2534520.77738168,414432.867051832,0,1,0,0,0,0,0,0,0,0
C2410220048,2024-10-22 08:50:00,2024,10,3501 W NORTH AV,"LETHAL CUTTING INSTRUMENT,PERSONAL WEAPON",15,11,3,9800,146,53208,2545830.81793529,393068.131484337,0,1,0,0,0,0,0,0,0,0
P2C24100273,2024-10-22 07:00:00,2024,10,1317 E KANE PL,,3,,1,11200,175,53202,2562744.11728565,392004.421959545,0,0,0,1,0,0,0,0,0,0
C2410220030,2024-10-22 04:20:00,2024,10,4403 W VILLARD AV,HANDGUN,1,2,4,2000,47,53218,2542570.02783222,411879.816334747,0,1,0,0,0,0,0,0,0,0
C2410220027,2024-10-22 02:30:00,2024,10,1425 S 25TH ST,FIREARM,8,15,2,16200,217,53204,2549563.80364579,377169.155387592,0,1,0,0,0,0,0,0,0,0
C2410220015,2024-10-22 00:33:00,2024,10,619 E CLARKE ST,,6,7,5,8000,135,53212,2560241.31421252,395430.275393773,0,0,0,1,0,0,0,0,0,0
P2C24100260,2024-10-22 00:00:00,2024,10,1925 W HAMPTON AV,,1,3,7,2300,55,53209,2551354.65240169,409218.103840575,0,0,0,1,0,0,0,0,0,0
P2C24100266,2024-10-22 00:00:00,2024,10,1601 N FARWELL AV,,3,,1,11000,178,53202,2562911.12517846,390258.380335309,0,0,0,0,0,0,0,0,1,0
P2C24100304,2024-10-22 00:00:00,2024,10,333 W STATE ST,,4,,1,186300,185,53203,2557269.12865586,387069.822972,0,0,0,0,0,0,0,0,1,0
P2C24100255,2024-10-22 00:00:00,2024,10,114 E VINE ST,,6,,5,11400,173,53212,2558393.74362349,391074.311949972,0,0,0,1,0,0,0,0,0,0
C2410220011,2024-10-21 23:52:00,2024,10,3062 N 21ST ST,PERSONAL WEAPON,7,4,5,6400,107,53206,2550750.51497425,398473.700542532,0,1,0,0,0,0,0,0,0,0
C2410210195,2024-10-21 23:06:00,2024,10,4221 W FAIRMOUNT AV,,1,2,7,2500,48,53209,2543163.48539516,410558.088700905,0,0,0,0,0,0,0,0,1,0
P2C24100243,2024-10-21 23:00:00,2024,10,1801 N HUMBOLDT AV,,3,,1,11200,174,53202,2561659.16844568,391369.06014229,0,0,0,1,0,0,0,0,0,0
C2410220008,2024-10-21 22:45:00,2024,10,5843 N 62ND ST,,2,2,4,1200,25,53218,2537049.03563611,416128.855858646,0,1,0,1,0,0,0,0,0,0
C2410210187,2024-10-21 22:00:00,2024,10,3610 W HAMPTON AV,,1,2,7,2500,51,53209,2545219.52999042,409263.071094826,0,1,0,0,0,0,0,0,0,0
C2410210188,2024-10-21 22:00:00,2024,10,3610 W HAMPTON AV,PERSONAL WEAPON,1,2,7,2500,51,53209,2545219.52999042,409263.071094826,0,1,0,0,0,0,0,0,0,0
C2410210190,2024-10-21 22:00:00,2024,10,6221 W CARMEN AV,PERSONAL WEAPON,2,2,4,1200,25,53218,2536833.0528945,415770.424549393,0,1,0,0,0,0,0,0,0,0
P2C24100248,2024-10-21 22:00:00,2024,10,2438 N LAKE DR,,3,,1,7600,128,53211,2567035.18654352,394459.189239491,0,0,0,1,0,0,0,0,0,0
C2410210179,2024-10-21 21:46:00,2024,10,4027 N 6TH ST,FIREARM,1,6,5,,56,53212,2556015.03481919,404216.477034263,0,1,0,0,0,0,0,0,0,0
C2410210181,2024-10-21 20:30:00,2024,10,1021 S 34TH ST,BLUNT OBJECT,8,15,2,16000,214,53215,2546487.8041549,378545.828262985,0,1,0,0,0,0,0,0,0,0
P2C24100320,2024-10-21 20:00:00,2024,10,1303 N 10TH ST,,4,13,1,14100,184,53205,2554600.17856378,388535.19616542,0,0,0,1,0,0,0,0,0,0
C2410210161,2024-10-21 18:43:00,2024,10,2328 S 20TH ST,PERSONAL WEAPON,12,17,2,18800,247,53215,2551497.70370331,372139.35115445,0,1,0,0,0,0,0,0,0,0
P2C24100249,2024-10-21 18:00:00,2024,10,1543 N 2ND ST,,6,,1,11400,172,53212,2557460.66705176,389992.4535763,0,0,0,1,0,0,0,0,0,0
P2C24100245,2024-10-21 18:00:00,2024,10,239 W VINE ST,,6,,5,11400,171,53212,2557536.78585534,391057.633764852,0,0,0,1,0,0,0,0,0,0
C2410210156,2024-10-21 17:50:00,2024,10,4562 N TEUTONIA AV,"BLUNT OBJECT,PERSONAL WEAPON",1,4,5,4300,59,53209,2548950.83789278,407790.792616934,0,1,0,0,0,0,0,0,0,0
C2410210126,2024-10-21 15:35:00,2024,10,2942 S 35TH ST,PERSONAL WEAPON,8,,6,20000,250,53215,2546352.27415037,367883.537267767,0,1,0,0,0,0,0,0,0,0
C2410230074,2024-10-21 15:00:00,2024,10,7140 N 41ST ST,PERSONAL WEAPON,1,,4,900,18,53209,2543582.04980509,424569.600252409,0,1,0,0,0,0,0,0,0,0
C2410210115,2024-10-21 14:30:00,2024,10,3600 N 60TH ST,PERSONAL WEAPON,10,5,7,3700,88,53216,2537721.64716683,401449.37165967,0,1,0,0,0,0,0,0,0,0
P2C24100267,2024-10-21 13:00:00,2024,10,1801 N HUMBOLDT AV,,3,,1,11200,174,53202,2561659.16844568,391369.06014229,0,0,0,0,0,1,0,0,0,0
C2410210092,2024-10-21 12:15:00,2024,10,6221 W PORT AV,PERSONAL WEAPON,9,,4,700,14,53223,2536778.32329108,428663.604037162,0,1,0,0,0,0,0,0,0,0
C2410250173,2024-10-21 12:00:00,2024,10,1404 S 11TH ST,,12,16,2,16400,231,53204,2554872.19677757,377573.869720403,0,0,0,0,0,0,0,0,0,1
C2410210085,2024-10-21 10:15:00,2024,10,4227 W ROOSEVELT DR,BLUNT OBJECT,7,5,7,3900,98,53216,2543344.96079584,402482.831225567,0,1,0,0,0,0,0,0,0,0
C2410210047,2024-10-21 08:40:00,2024,10,4208 N 41ST ST,PERSONAL WEAPON,7,1,7,4100,62,53216,2543777.72983705,405264.363602523,0,1,0,0,0,0,0,0,0,0
C2410210094,2024-10-21 07:40:00,2024,10,633 E BUFFALO ST,,4,,1,187400,156,53202,2560789.78791294,383953.033341825,0,0,0,0,0,0,0,0,0,1
C2410210040,2024-10-21 07:15:00,2024,10,1029 N JACKSON ST,"HANDGUN,LETHAL CUTTING INSTRUMENT",4,,1,14400,158,53202,2560093.99410115,387838.964482449,0,1,0,0,0,0,0,0,0,0
P2C24100236,2024-10-21 06:00:00,2024,10,1151 N 45TH ST,,10,,3,12400,198,53208,2542558.49747676,387613.701902837,0,0,0,1,0,0,0,0,0,0
C2410210025,2024-10-21 03:07:00,2024,10,4119 N 25TH ST,PERSONAL WEAPON,1,4,5,4200,57,53209,2548979.41559127,404763.569054637,0,1,0,0,0,0,0,0,0,0
C2410210024,2024-10-21 02:50:00,2024,10,2512 N 53RD ST,FIREARM,15,5,3,5900,325,53210,2539818.07619952,394566.316524096,0,1,0,0,0,0,0,0,0,0
C2410210018,2024-10-21 01:42:00,2024,10,2570 N 37TH ST,UNKNOWN,15,8,3,6200,150,53210,2545165.25756047,395103.055991538,0,0,0,0,1,0,0,0,0,0
P2C24100235,2024-10-21 01:00:00,2024,10,1303 N 10TH ST,,4,13,1,14100,184,53205,2554600.17856378,388535.19616542,0,0,0,0,0,1,0,0,0,0
P2C24100234,2024-10-21 00:00:00,2024,10,2915 N DOUSMAN ST,,3,,5,7200,122,53212,2561907.31595074,397476.61663511,0,0,0,0,0,0,0,0,1,0
P2C24100247,2024-10-21 00:00:00,2024,10,2614 N NEWHALL ST,,3,,1,7700,132,53211,2563703.56230714,395844.926552095,0,0,0,0,0,0,0,0,1,0
C2410210087,2024-10-21 00:00:00,2024,10,7970 W APPLETON AV,,5,,7,3300,74,53218,2530904.91589359,407213.103001118,0,0,0,1,0,0,0,0,0,0
C2410200176,2024-10-20 20:40:00,2024,10,2850 N 56TH ST,PERSONAL WEAPON,10,5,7,5900,159,53210,2538856.72316389,396841.799228381,0,1,0,0,0,0,0,0,0,0
C2410210119,2024-10-20 19:30:00,2024,10,5150 N 32ND ST,,1,2,7,2400,51,53209,2546648.58348802,411744.594811596,0,0,1,0,0,0,0,0,0,0
C2410200159,2024-10-20 19:10:00,2024,10,810 W CHERRY ST,FIREARM,6,13,5,14100,172,53205,2555667.8113371,389568.652951732,0,1,0,0,0,0,0,0,0,0
P2C24100241,2024-10-20 18:40:00,2024,10,4512 N 66TH ST,,2,,7,3100,69,53218,2535631.85335401,407180.634088919,0,0,0,0,0,0,0,0,1,0
C2410210010,2024-10-20 18:00:00,2024,10,N 25TH ST & W MICHIGAN ST,,4,14,3,14900,192,53233,2549363.15690107,384895.189728044,0,0,0,0,0,1,0,0,0,0
C2411010093,2024-10-20 18:00:00,2024,10,1900 W LAYTON AV,,13,,6,21400,295,53221,2552035.65706594,356455.905152772,0,1,0,0,0,0,0,0,0,0
P2C24100250,2024-10-20 17:00:00,2024,10,1431 N ASTOR ST,,4,,1,11100,162,53202,2561051.15128562,389291.492763508,0,0,0,1,0,0,0,0,0,0
P2C24100199,2024-10-20 15:45:00,2024,10,2822 N WEIL ST,,3,7,5,7900,134,53212,2561342.05922143,396981.854693431,0,0,0,1,0,0,0,0,0,0
C2410200140,2024-10-20 15:37:00,2024,10,1700 S 4TH ST,LETHAL CUTTING INSTRUMENT,12,16,2,16600,235,53204,2557611.77269739,375915.074320905,0,1,0,0,0,0,0,0,0,0
C2410200137,2024-10-20 15:33:00,2024,10,8889 N SWAN RD,,9,18,4,201,1,53224,2525771.13479449,436574.709897932,0,1,0,0,0,0,0,0,0,0
C2410200127,2024-10-20 14:56:00,2024,10,1200 W WALNUT ST,,15,10,3,186000,140,53205,2554029.79864269,390650.835221894,0,1,0,0,0,0,0,0,0,0
C2410200146,2024-10-20 13:59:00,2024,10,6020 W MAIN ST,FIREARM,10,,3,13000,208,53214,2537860.18937889,380433.154724088,0,1,0,0,0,0,0,0,0,0
P2C24100237,2024-10-20 13:00:00,2024,10,1208 W WASHINGTON ST,,12,16,2,15700,228,53204,2554282.54343882,378681.718328916,0,0,0,1,0,0,0,0,0,0
C2410200094,2024-10-20 12:02:00,2024,10,3701 S HOWELL AV,,13,,6,18500,281,53207,2559261.1778499,363415.755190067,0,0,0,0,0,0,0,0,1,0
C2410210011,2024-10-20 11:30:00,2024,10,311 W BROWN ST,PERSONAL WEAPON,6,6,5,185600,138,53212,2557322.44527559,392013.588857874,0,1,0,0,0,0,0,0,0,0
C2410200075,2024-10-20 11:15:00,2024,10,2727 N MARYLAND AV,PERSONAL WEAPON,3,,1,7500,125,53211,2565665.79361239,396395.123616599,0,0,0,0,0,0,1,0,0,0
P2C24100205,2024-10-20 10:30:00,2024,10,3606 N 81ST ST,,5,,7,5200,86,53222,2530609.34685822,401277.744038131,0,0,0,1,0,0,0,0,0,0
C2410200111,2024-10-20 09:30:00,2024,10,3406 S 22ND ST,PERSONAL WEAPON,13,,6,20100,272,53215,2550289.8555231,365051.136927318,0,1,0,0,0,0,0,0,0,0
P2C24100231,2024-10-20 08:45:00,2024,10,734 W Windlake Ave,,12,16,2,16700,234,53204,2556139.25639515,375476.16196689,0,0,0,0,0,0,0,0,1,0
C2410200042,2024-10-20 07:00:00,2024,10,1432 S 8TH ST,FIREARM,12,16,2,16500,232,53204,2555951.07696355,377332.024440836,0,0,1,0,0,0,0,0,0,0
C2410200038,2024-10-20 04:50:00,2024,10,5309 W FOND DU LAC AV,HANDGUN,7,,7,3600,66,53216,2539623.40242141,404724.50065957,0,1,0,0,0,0,0,0,0,0
C2410200064,2024-10-20 02:52:00,2024,10,1562 W DAKOTA ST,,14,,6,18700,273,53215,2552978.24940339,368398.43244138,0,0,0,0,0,1,0,0,0,0
P2C24100207,2024-10-20 02:00:00,2024,10,412 E CLYBOURN ST,,4,,1,187400,141,53202,2559870.17996613,384735.565659534,0,0,0,1,0,0,0,0,0,0
C2410210059,2024-10-20 01:00:00,2024,10,1709 N ARLINGTON PL,,3,,1,11200,174,53202,2562610.6186068,390933.996094,0,0,0,0,0,0,0,0,0,1
C2410200102,2024-10-20 00:49:00,2024,10,5305 N LOVERS LANE RD,,5,,4,400,34,53225,2519140.74314795,412071.671374787,0,1,0,0,0,0,0,0,0,0
P2C24100202,2024-10-20 00:00:00,2024,10,1020 E PLEASANT ST,,3,,1,11000,179,53202,2561556.28220991,389949.219458908,0,0,0,1,0,0,0,0,0,0
P2C24100233,2024-10-20 00:00:00,2024,10,829 N CASS ST,,4,,1,14300,156,53202,2560871.46091165,386905.808106672,0,0,0,1,0,0,0,0,0,0
C2410200048,2024-10-19 23:40:00,2024,10,7812 W CLINTON AV,,9,,4,102,9,53223,2531510.42783758,426104.873799887,0,0,0,0,0,1,0,0,0,0
C2410190215,2024-10-19 22:30:00,2024,10,1700 W HIGHLAND AV,FIREARM,4,12,3,14700,188,53233,2552226.68633096,387460.012403764,0,1,0,0,0,0,0,0,0,0
C2410190203,2024-10-19 21:09:00,2024,10,9831 W MENOMONEE PARK CT,FIREARM,2,19,4,502,32,53225,2524708.0511061,416593.014072619,0,0,0,0,1,0,0,0,0,0
P2C24100206,2024-10-19 21:00:00,2024,10,412 E CLYBOURN ST,,4,,1,187400,141,53202,2559870.17996613,384735.565659534,0,0,0,1,0,0,0,0,0,0
P2C24100238,2024-10-19 19:30:00,2024,10,515 W CHERRY ST,,6,13,1,14100,172,53212,2556591.30466593,389577.218272101,0,0,0,1,0,0,0,0,0,0
P2C24100268,2024-10-19 18:30:00,2024,10,954 S WATER ST,,12,16,2,16500,223,53204,2559594.87294496,378796.056926656,0,0,0,0,0,1,0,0,0,0
P2C24100232,2024-10-19 17:45:00,2024,10,8023 W VILLARD AV,,2,,4,1600,40,53218,2530966.54187072,411705.000029981,0,0,0,0,0,0,0,0,1,0
P2C24100225,2024-10-19 17:00:00,2024,10,515 N JEFFERSON ST,,4,,1,187400,141,53202,2559951.60343784,384744.325291298,0,0,0,1,0,0,0,0,0,0
P2C24100203,2024-10-19 17:00:00,2024,10,515 N JEFFERSON ST,,4,,1,187400,141,53202,2559951.60343784,384744.325291298,0,0,0,1,0,0,0,0,0,0
C2410200052,2024-10-19 16:00:00,2024,10,4709 N 29TH ST,FIREARM,1,2,5,2400,60,53209,2547578.15513258,408550.487575784,0,0,0,0,1,0,0,0,0,0
C2410200039,2024-10-19 16:00:00,2024,10,935 N CASS ST,,4,,1,14300,181,53202,2560676.89273898,387501.179363377,0,0,0,0,0,0,0,0,0,1
C2410190133,2024-10-19 15:15:00,2024,10,1140 W GRANT ST,,12,17,2,17500,245,53215,2554438.65736704,373042.842655621,0,0,0,0,0,0,0,0,0,1
C2410190144,2024-10-19 14:00:00,2024,10,3079 N HOLTON ST,,6,6,5,7000,119,53212,2559582.06538441,398731.132465135,0,0,0,0,0,0,0,0,0,1
P2C24100198,2024-10-19 14:00:00,2024,10,1530 N JACKSON ST,,4,,1,11300,162,53202,2560036.57366499,389779.23298211,0,0,0,0,0,0,0,0,1,0
C2410190132,2024-10-19 13:35:00,2024,10,1407 N MARTIN L KING JR DR,,6,13,1,14100,172,53212,2557428.0410568,389086.3797573,0,0,0,0,0,0,0,0,0,1
P2C24100226,2024-10-19 13:00:00,2024,10,412 E CLYBOURN ST,,4,,1,187400,141,53202,2559870.17996613,384735.565659534,0,0,0,0,0,1,0,0,0,0
P2C24100217,2024-10-19 12:30:00,2024,10,2774 N 48TH ST,,7,5,7,6000,157,53210,2541499.41546821,396464.788508572,0,0,0,1,0,0,0,0,0,0
C2410200098,2024-10-19 12:30:00,2024,10,2939 N 28TH ST,,7,4,5,6300,102,53210,2548110.56956817,397631.26579329,0,1,0,0,0,0,0,0,0,0
C2410190115,2024-10-19 12:29:00,2024,10,5201 N 91ST ST,,5,,4,501,36,53225,2527105.01153318,411580.529318377,0,0,0,0,0,0,0,0,1,0
C2410190101,2024-10-19 11:51:00,2024,10,3455 N MARTIN L KING JR DR,HANDGUN,6,6,5,6900,116,53212,2556197.68832077,401031.724119205,0,0,0,0,1,0,0,0,0,0
C2410190100,2024-10-19 11:30:00,2024,10,1716 N 38TH ST,,15,11,3,9600,165,53208,2544812.01092066,390377.444418222,0,1,0,0,0,0,0,0,0,0
P2C24100303,2024-10-19 10:20:00,2024,10,3600 W ST PAUL AV,,10,14,3,13300,209,53208,2545635.3622562,383817.495354917,0,0,0,0,0,1,0,0,0,0
C2410190109,2024-10-19 09:35:00,2024,10,2709 N 32ND ST,,15,5,7,8900,148,53210,2546384.66421107,396205.270225152,0,0,0,0,0,0,0,0,0,1
C2410190065,2024-10-19 09:00:00,2024,10,700 W VIRGINIA ST,,12,,2,186800,230,53204,2556148.67054285,380992.8472782,0,0,0,0,0,0,0,0,1,0
P2C24100262,2024-10-19 08:00:00,2024,10,8019 W POTOMAC AV,,5,,7,3300,74,53218,2530787.09377889,406737.38344948,0,0,1,0,0,0,0,0,0,0
P2C24100251,2024-10-19 07:30:00,2024,10,2039 N 53RD ST,,10,,3,9400,164,53208,2539636.27250666,391711.591258083,0,0,0,0,0,0,0,0,1,0
P2C24100218,2024-10-19 07:03:00,2024,10,1820 S 1ST ST,,14,16,2,16600,342,53204,2558674.30390529,375248.446317554,0,0,0,1,0,0,0,0,0,0
C2410190044,2024-10-19 05:20:00,2024,10,3611 N 1ST ST,FIREARM,6,6,5,4400,115,53212,2558056.75419715,401825.998017356,0,1,0,0,0,0,0,0,0,0
C2410190071,2024-10-19 04:00:00,2024,10,2600 W LINCOLN AV,,8,17,2,17300,218,53215,2549259.59268909,372469.027389031,0,0,0,0,0,0,0,0,1,0
P2C24100220,2024-10-19 04:00:00,2024,10,8915 W COURTLAND AV,,5,,7,3300,75,53225,2527739.84764071,408303.95951917,0,0,0,1,0,0,0,0,0,0
C2410190038,2024-10-19 02:30:00,2024,10,2951 N 6TH ST,FIREARM,6,6,5,6700,117,53212,2556183.05709019,397774.41952686,0,1,0,0,0,0,0,0,0,0
